gene_symbol,mean_log2_NNK,mean_log2_WT,log2FC,statistic,p.value,p_adj
IYD,8.007619094637011,2.2595043220768942,5.7481147725601165,12.76499714910824,5.22525879190237e-16,6.62175758606413e-14
PXDN,9.103300032428555,11.412822183578209,-2.309522151149654,-12.75828099929273,5.311087816479848e-16,6.648214306991072e-14
GGT6,8.214618583628592,2.0840572272991102,6.130561356329482,14.830395333222087,5.323856441768627e-16,6.648214306991072e-14
HAO2,9.052278766821436,2.635515587463652,6.416763179357783,14.72967168645843,5.514962694244206e-16,6.83695520095144e-14
RHBG,7.668825667024861,1.6451354430933414,6.02369022393152,14.78522403349035,5.631185690224111e-16,6.930814732975114e-14
AQP6,7.034474515665983,1.964525097729509,5.069949417936474,13.076429828217393,5.817876721583449e-16,7.077701634489496e-14
G6PC,8.555689972417413,0.9639135733634453,7.591776399053968,14.088759476155184,5.833270577875958e-16,7.077701634489496e-14
BSND,7.111956675705912,0.6405798700418115,6.4713768056641,13.578102829704042,5.876074514077313e-16,7.079428365270048e-14
CA2,9.256726887696223,4.826348063902963,4.4303788237932595,15.401919715867246,5.938918613062775e-16,7.105106267991465e-14
AQP1,11.579193953387522,7.36314049320694,4.216053460180582,15.837583572437167,6.35934891579065e-16,7.555259809121281e-14
ARHGAP11A,4.888718652334096,8.020379802934322,-3.131661150600226,-12.521992670533354,6.827912163524113e-16,8.055994571970381e-14
CYSTM1,9.481226743549726,6.717225580982046,2.7640011625676806,14.648455897048894,7.177588583993306e-16,8.410560650339552e-14
CTH,7.61215339094434,5.089552015473264,2.5226013754710763,12.985466526364652,7.59907190206078e-16,8.84387225173169e-14
ASPG,6.336949076545231,0.9468955954188317,5.390053481126399,12.715511869502983,7.858793738591355e-16,9.084340762150061e-14
ELOVL2,2.8042485095588945,7.1345340933053585,-4.330285583746464,-12.438457658978468,7.97126874421237e-16,9.152514474898337e-14
AGPAT9,9.903934164149971,5.30245504854812,4.601479115601851,13.892122749247573,8.114540867898167e-16,9.254904344533456e-14
IRX2,7.993842565971767,1.916108324344052,6.077734241627715,13.785326145857756,8.599591650270699e-16,9.743166486942458e-14
SLC4A4,11.06524015826501,7.515029489981923,3.5502106682830865,12.404300994035294,8.901685741840507e-16,9.953597364144274e-14
TSPAN33,8.981819967629995,5.900273932339042,3.0815460352909536,14.140933984368624,8.879727658101899e-16,9.953597364144274e-14
MARCH3,4.339305263800207,6.942041751674935,-2.6027364878747283,-12.843114318601007,9.213963592213207e-16,1.0235875917895037e-13
NAGS,5.675748730258267,2.211072266461423,3.464676463796844,12.777410000578113,9.781822840415887e-16,1.0759531672791505e-13
SMIM6,4.347747915154635,0.665629826807942,3.6821180883466926,15.39846313825965,9.81112310588891e-16,1.0759531672791505e-13
ST6GAL2,5.348021010471299,9.03273287437618,-3.684711863904881,-13.271018396651932,9.962492347892113e-16,1.0794574139449824e-13
RBP4,6.781900083911169,2.0639943664689553,4.717905717442214,13.837738452166786,9.969270014221838e-16,1.0794574139449824e-13
HOGA1,7.81531140892501,3.3620343695892285,4.453277039335781,12.517419041764182,1.0922290083842774e-15,1.175210935562152e-13
HABP4,8.216831380454444,6.6748816669891555,1.5419497134652884,12.303647143485303,1.1527088285329926e-15,1.2325339149089022e-13
CYP4V2,10.749725200794755,8.907139297685386,1.8425859031093683,13.201265929862636,1.2468594265195408e-15,1.3167451277096482e-13
MEI4,5.62779827453496,1.338383299054603,4.289414975480358,13.675045102742382,1.2462800783440835e-15,1.3167451277096482e-13
GSTM3,9.669390388357881,6.5763915257695045,3.0929988625883764,13.029553924297769,1.3862701193443946e-15,1.4549882945855155e-13
ALDH8A1,7.814099622599067,3.8202614570546216,3.9938381655444455,12.704186095550654,1.460333212238867e-15,1.5233768655477155e-13
KCNJ1,10.39949967348483,2.968272838657872,7.4312268348269575,14.906719607746803,1.5210874263253312e-15,1.577137193307501e-13
hsa-mir-1199,5.637229900480941,1.8131929329452836,3.8240369675356574,14.835633060239534,1.6123328987008184e-15,1.6616741705405784e-13
WNK4,9.364468959433756,3.6757465636760633,5.688722395757693,12.660805659444714,1.626935668215782e-15,1.666683557594946e-13
PNPLA1,5.315839928024965,0.9418487175829798,4.373991210441985,12.37545719071583,1.6797365467744996e-15,1.7105317167986987e-13
TPX2,4.674850325695093,8.481021321149466,-3.806170995454373,-12.057662565791569,2.2173656457451817e-15,2.2446562998466608e-13
AP000322.53,4.675121324596958,0.7485969554467996,3.9265243691501586,12.116266436968028,2.260442092043298e-15,2.2748025476868674e-13
PALM3,6.872591152071118,2.091324198653583,4.781266953417536,14.469893802861717,2.435252450897507e-15,2.43639175028974e-13
CENPE,5.313480646925567,8.36527520446534,-3.0517945575397727,-12.073829963595967,2.8102782978432333e-15,2.7952465767152343e-13
TP53INP2,9.510724838526778,7.384553995848282,2.126170842678496,12.513178684393308,2.8496449980366015e-15,2.818018880139317e-13
CYP2B6,5.218227644825084,0.8317821826539672,4.386445462171117,11.960126348020685,2.8848918041543418e-15,2.8364786773260045e-13
KHK,8.539458008586662,3.9205713493798946,4.618886659206767,13.309179179605824,3.013475972794982e-15,2.9459741110043746e-13
STARD10,8.022663137623958,6.222452031948481,1.8002111056754773,12.12239116551887,3.037081964977434e-15,2.952181719138292e-13
ATP6V0A4,10.12492346653219,2.4059735140332434,7.718949952498946,13.181764110799742,3.358752567329244e-15,3.2464146283541644e-13
SLC27A2,8.801322772578242,3.9032722330407092,4.8980505395375324,11.970821721252145,3.415904268893364e-15,3.2831061928217793e-13
RBP5,8.397048274955813,4.2804478884425015,4.116600386513311,12.025723619124616,3.8591337431974814e-15,3.688383244615783e-13
GATA3-AS1,4.880047657006598,0.9813052107082847,3.8987424462983133,12.776589364181405,3.951753059129834e-15,3.7559217408662894e-13
EPHX2,9.941599224926321,7.446242411107213,2.4953568138191082,11.84132051304669,4.039702202619737e-15,3.818299739360136e-13
PRKAG2,9.485489685370414,7.917065702789806,1.5684239825806081,11.861094615009472,4.139732281380394e-15,3.8913483444975705e-13
TRPV4,8.523756392398155,5.400831966098759,3.122924426299396,11.913576936934929,4.250708341619061e-15,3.9738316015529453e-13
KAL1,5.298672192065374,8.042495464300972,-2.7438232722355975,-12.635513655104829,4.346803064862218e-15,4.0415818931338496e-13
CUBN,13.052231974401789,8.199125928727797,4.853106045673991,14.710303193669427,4.62229009009362e-15,4.274493992503873e-13
ATP6V1G3,4.33232154986671,0.2538619318509616,4.078459618015748,14.052314286782186,4.654115938970988e-15,4.280785778705143e-13
RP11-56A10.1,5.6758809357237725,1.172028856616251,4.503852079107522,11.894498886004563,5.069502830378047e-15,4.597910137477586e-13
CDKL1,9.439011609508173,7.232401171106268,2.2066104384019045,12.3660705400262,5.054998862190469e-15,4.597910137477586e-13
CISD3,6.66265614907652,5.00030501578988,1.6623511332866405,11.835732489611264,5.079524292630721e-15,4.597910137477586e-13
C2orf54,6.015421855013791,1.140669886593095,4.874751968420696,11.725335789030948,5.564992565677859e-15,5.010836463874569e-13
RNF152,11.852764806938225,9.283849629832385,2.56891517710584,12.463629899042546,5.639692241269097e-15,5.051510725844593e-13
MAP1B,9.24639064913673,11.487314166340758,-2.2409235172040276,-12.339154192149694,6.246515859487802e-15,5.565905902297777e-13
ALDH6A1,11.209731865528504,8.086074319290162,3.1236575462383414,13.147819454856082,6.352035277613956e-15,5.630602048156454e-13
DUSP15,6.719755119639101,3.889669269382937,2.8300858502561645,12.387625657868359,6.521641801698122e-15,5.75114680120884e-13
RP11-247L20.4,6.778449736913427,4.310006836229211,2.4684429006842166,12.459108560000622,6.641203723765047e-15,5.826549400316535e-13
HNF4A,9.194758634834367,2.1156912883952117,7.079067346439155,11.710275267198684,6.7303934174128094e-15,5.874671968627467e-13
KLF15,7.728650139905722,4.346924272692831,3.3817258672128903,12.254355115208323,6.965193849112597e-15,6.048758191401944e-13
MT1E,7.32446027601756,3.926952133122511,3.3975081428950493,11.73040185682748,7.036080497509617e-15,6.079457835929017e-13
PRODH,8.875779729975354,3.208599893359707,5.667179836615647,12.7632982165722,7.074756236694962e-15,6.082157271224995e-13
COL18A1-AS1,4.856439858108698,1.0024588872977613,3.8539809708109365,13.005857428814666,7.787358330892776e-15,6.661306316245681e-13
SLC22A11,8.612653155059137,1.6784895636736978,6.934163591385439,13.05144355274819,8.23970535552811e-15,7.01317807076492e-13
TUBA1B,9.537784962797106,11.557276073065355,-2.0194911102682482,-11.593414321071386,8.451279739765102e-15,7.109413926192516e-13
RP11-297D21.2,4.262665747427033,0.8363065314517361,3.4263592159752974,11.579129567530652,8.477440033570688e-15,7.109413926192516e-13
SLC47A2,7.399198855739445,1.6222281175252484,5.776970738214196,12.487591185319182,8.436419431254654e-15,7.109413926192516e-13
CCDC88A,9.235614465487117,11.119253390681855,-1.883638925194738,-12.11115930113608,8.607862623556965e-15,7.114169747044085e-13
ESRRA,7.6519804940212035,5.296338359574492,2.355642134446711,12.670137203764236,8.536405948487813e-15,7.114169747044085e-13
AC137056.1,5.847509451155569,0.49576775434584175,5.351741696809728,13.627407750717616,8.569470964728089e-15,7.114169747044085e-13
PNP,9.639481396211883,6.443620445817426,3.195860950394457,14.516583380093381,8.801278462856077e-15,7.204414925480467e-13
SCG5,2.275007415349612,6.582854260232667,-4.307846844883055,-11.563294365903264,8.7892841429972e-15,7.204414925480467e-13
RP11-134F2.2,5.143148211684005,0.09090909090909091,5.052239120774914,16.801293069972825,9.000216056434346e-15,7.33217601397518e-13
AC009014.3,6.869536620088209,1.1301550890428016,5.7393815310454075,12.27024281322528,9.173334282376481e-15,7.367953187929428e-13
LDLRAD3,6.528531946587024,8.369992831600754,-1.8414608850137304,-11.76062996610208,9.130403587876277e-15,7.367953187929428e-13
HNF1A,6.494339427661366,1.437511464624858,5.056827963036508,11.616286268322794,9.09805047027725e-15,7.367953187929428e-13
EFHD1,10.140130302186346,6.307431712435639,3.8326985897507075,16.14341623998477,9.311376099732056e-15,7.415961880028658e-13
AC004485.3,5.613997126212484,0.34477102276005256,5.269226103452432,13.936833769478602,9.319802456196876e-15,7.415961880028658e-13
PAQR7,8.965862200277604,6.989707853642744,1.9761543466348597,12.361702104159972,9.723438257093344e-15,7.701323226960784e-13
SLC23A1,7.353609980084949,1.880750028103016,5.472859951981933,11.986947343470556,9.896759974344018e-15,7.802477863644123e-13
ZNF44,9.37151974870508,8.069434525679943,1.302085223025136,12.111689016625457,1.0007075912962765e-14,7.853259390778303e-13
SLC26A1,6.877441965498029,2.253984936451843,4.623457029046186,11.516722115029452,1.0063566636337481e-14,7.861529589701445e-13
CISH,8.82441920484155,6.348278822565161,2.476140382276389,11.56183725659827,1.0355622621407267e-14,8.052908718501615e-13
A1CF,7.971093086302859,1.793959823949083,6.177133262353776,11.510247413081037,1.0742757401309862e-14,8.316158082425751e-13
ENAH,9.636028339244069,11.497885834378259,-1.8618574951341902,-12.463772801248906,1.0937969288224217e-14,8.429134170402699e-13
ARHGAP11B,5.1529587016212055,7.677870359796286,-2.52491165817508,-12.231177330957465,1.1250134354309882e-14,8.630820562041859e-13
SLCO4C1,9.723541171127135,4.181474132861367,5.542067038265768,14.772260698889639,1.1514926936521893e-14,8.794525447768595e-13
PDXK,11.334275550366494,9.52320032963334,1.8110752207331533,11.483514772481028,1.1782368424359295e-14,8.958789289063949e-13
NR0B2,5.434340584018021,0.49576775434584175,4.93857282967218,13.027248228837541,1.1881210104521936e-14,8.993970905670854e-13
AGXT2,8.63568618109556,1.3028080953532721,7.332878085742287,12.701319337785725,1.2404921098231639e-14,9.349048024165061e-13
ASPM,5.191920952494803,9.606374384635906,-4.414453432141103,-11.495123238360156,1.2638567220213678e-14,9.48159262090564e-13
SVOPL,6.686500746893324,1.6586158524215748,5.0278848944717485,11.975093606413674,1.2691633798149354e-14,9.48159262090564e-13
SIX1,1.568154306808876,7.564460775087813,-5.996306468278937,-12.128381700609799,1.301362442198264e-14,9.679873330925174e-13
CD276,7.30015694066153,9.015886131980714,-1.715729191319184,-11.997164847541466,1.3434573629049435e-14,9.906839898524902e-13
GCGR,7.521130818708711,1.4532620888596595,6.067868729849051,11.444770384782004,1.3414745086371917e-14,9.906839898524902e-13
KIAA1161,8.177477243576526,5.963712525934221,2.213764717642305,11.493391814783463,1.3528404924691664e-14,9.933216800498926e-13
CHST11,6.052987820024404,8.28096746405062,-2.2279796440262167,-12.155717561365773,1.3709081997903194e-14,1.0022862171800336e-12
IDH2,10.498722666709865,8.526808208821661,1.9719144578882037,12.081890628029395,1.4597787664835512e-14,1.0627189420000252e-12
HMGCS2,9.218743073373313,2.0902499424766368,7.1284931308966755,11.534992964183576,1.475092735288096e-14,1.066310676826033e-12
SGK2,9.466127590385543,5.508887065447566,3.957240524937977,13.536032310949404,1.4771781061945862e-14,1.066310676826033e-12
GAS2L3,6.09329365553488,8.4248494880164,-2.331555832481521,-11.538545370576902,1.548794325483501e-14,1.1133098033769636e-12
ADD2,0.5357360041255375,5.476451204055514,-4.9407151999299765,-13.230978280787747,1.5946949374660394e-14,1.1415079912204604e-12
PTH2R,9.386212329183769,4.0923935475793485,5.29381878160442,13.893144215524167,1.62594643517622e-14,1.1590288172081154e-12
ZYG11A,7.234383851728792,2.25057125241006,4.983812599318732,11.399940933248145,1.6385403515171327e-14,1.163159681898552e-12
GPR161,4.937864332012857,6.959986802301946,-2.02212247028909,-11.458243585156463,1.667813118148543e-14,1.1741953426043324e-12
DTL,4.0941472186945145,7.7677902505669625,-3.673643031872448,-11.566813938543058,1.661781353674121e-14,1.1741953426043324e-12
ROBO1,8.240838177941143,10.924274654486895,-2.6834364765457526,-12.682928194467609,1.727863866686431e-14,1.211487501281617e-12
RAD51AP1,4.395931607417354,7.158673489571022,-2.7627418821536684,-11.395081139531532,1.7673115667684376e-14,1.2340884197663032e-12
RP11-622A1.2,6.922875097145004,0.40062641778259256,6.522248679362412,13.534659590843725,1.837761445884936e-14,1.2780659681381906e-12
AKR7A3,7.377070037271382,4.294691899538725,3.0823781377326576,11.492973792950046,1.9435459686405835e-14,1.3461613130163198e-12
C14orf164,5.322051745581878,1.0976002238610103,4.224451521720868,11.302410789687006,1.9521137565125424e-14,1.3466436349361522e-12
HIST1H3F,5.207869798117954,8.657961249219941,-3.4500914511019873,-11.28162042566389,2.0087366396584428e-14,1.3801392141074954e-12
AOC1,10.228265830509635,3.273268355883885,6.95499747462575,13.246713858325265,2.0271986443851223e-14,1.3872525763256268e-12
FA2H,5.669663260068955,1.3226901550036039,4.34697310506535,11.49235170741732,2.2387199688511124e-14,1.5258972600440174e-12
PPP2R3A,10.747891823304395,9.186561744961773,1.5613300783426212,12.595987142689207,2.298794474318209e-14,1.5606260264538064e-12
RILP,6.047775446726934,3.2301314440640936,2.8176440026628407,11.913239854108065,2.3594625805114356e-14,1.5954816532565076e-12
FBLN7,4.462044757335905,7.365417177807841,-2.9033724204719364,-11.479514768587336,2.444314715255915e-14,1.6404349595537993e-12
CNKSR2,1.9495100159177507,5.862766460150468,-3.913256444232717,-11.218605327889005,2.4451187437819664e-14,1.6404349595537993e-12
LIPH,8.248899828708245,2.4015038092257783,5.847396019482467,13.79274067834457,2.4653377084319744e-14,1.6475389654630553e-12
SLC22A12,8.556943961646125,1.0952153411385497,7.461728620507575,12.884553157771245,2.5108988970423448e-14,1.6714575225914567e-12
HIST1H1B,5.709846266264762,9.321914648189209,-3.6120683819244466,-11.184016230976388,2.6069817656355498e-14,1.7286916297090305e-12
SCNN1G,10.389356672639114,3.495096088250764,6.89426058438835,14.33928190662212,2.691346938352039e-14,1.7777437614411844e-12
SLC22A7,7.543008598481937,0.8506475235302783,6.692361074951659,13.15079412190209,2.729108564656873e-14,1.7957534355442224e-12
MEST,7.295708204319882,10.364837637696567,-3.069129433376685,-13.577795518322983,2.865041700053227e-14,1.8779744599429348e-12
HJURP,2.811468191256817,6.796930641482317,-3.9854624502254996,-11.151454269660597,2.956417160129185e-14,1.9304727013545833e-12
CES3,6.906318465853916,2.6567431456355726,4.2495753202183435,11.13329211003121,3.038623346834358e-14,1.976607156564342e-12
CKAP4,8.191467978643551,9.659226611262744,-1.4677586326191925,-11.906552522709761,3.063670723122194e-14,1.985351467089943e-12
LAMA4,8.638947567422566,11.38734358225926,-2.748396014836695,-12.284949066585881,3.146888185731002e-14,2.0315835125089052e-12
SACS,8.388704897559393,10.968298124578718,-2.579593227019325,-11.90897728018231,3.17469422253978e-14,2.0418296526019004e-12
HPD,8.0206168493623,1.7227163545229922,6.297900494839308,12.015593552295199,3.2095894038289476e-14,2.056541405269874e-12
SLC43A2,10.162627022114014,7.299629696542741,2.862997325571273,12.345278215117766,3.4341311811248304e-14,2.1922058301001344e-12
SLC6A12,9.397755183996217,4.807187193919389,4.590567990076829,13.273069751005123,3.629392328395012e-14,2.308239552200069e-12
WDFY3-AS2,7.310840211324516,5.410613447672813,1.9002267636517027,11.44815713761652,3.736782872517147e-14,2.367736347519383e-12
NCAPH,2.914055638113144,6.357145076575478,-3.4430894384623336,-11.174255049566062,3.785357112409412e-14,2.380878289672802e-12
UNC13B,9.835564533594667,8.351296267424376,1.4842682661702913,11.449162422937963,3.776065789772998e-14,2.380878289672802e-12
ATP6V1A,10.98509797360635,9.535336214141658,1.4497617594646925,11.079409603193417,4.018123744642692e-14,2.5180242133094203e-12
SDHA,9.974948502646832,8.835287653689289,1.1396608489575435,11.048452220125077,4.0913414196997876e-14,2.5545499638037944e-12
FBP1,9.100833868726971,4.419420504848747,4.681413363878224,12.103736214917966,4.2868750459915843e-14,2.6669039377026917e-12
C1orf115,8.832110982098012,5.792425738988464,3.039685243109548,12.538345680412409,4.3717108299238694e-14,2.7098271332731e-12
ATAD2,7.580447297055137,9.66820096934807,-2.0877536722929335,-11.656361517313965,4.41235115048719e-14,2.7251445300554093e-12
SULF1,8.37638394738071,12.0813268061629,-3.704942858782191,-11.550104907354617,4.4558048456009427e-14,2.735630852044741e-12
PDZD3,6.846840603785569,1.1544883496335543,5.692352254152015,12.430733535929662,4.4613105431405355e-14,2.735630852044741e-12
LHFPL2,6.996777611975827,9.528603788285894,-2.5318261763100667,-11.363005786302157,4.545245962170513e-14,2.7771452828861835e-12
PPP1R1A,7.6964559520298454,4.2605243811971105,3.435931570832735,11.100444631184443,4.7321741094107007e-14,2.88106884924549e-12
FAM107B,10.582381313672636,8.55782310928617,2.024558204386466,12.216410867878936,4.7571293631828745e-14,2.885991813664277e-12
ABCC6,9.087600653097056,4.831934934788528,4.255665718308528,11.76624508954212,5.065267495785748e-14,3.0620705412686425e-12
BAIAP2L2,6.889226212582798,2.4216001414085975,4.467626071174201,11.068476738814493,5.122127524073734e-14,3.0855407634455436e-12
ANTXR1,8.908978554113625,11.328306810243088,-2.4193282561294627,-12.157266851452839,5.2692573896050534e-14,3.163033523556605e-12
CTB-131B5.2,7.648058637192196,5.251129696671365,2.396928940520831,11.057276057849448,5.5285024338095273e-14,3.30704963767879e-12
ANKS4B,6.6608994079880794,0.5720437500327799,6.0888556579553,12.962451816549642,5.548794710612645e-14,3.307622993350562e-12
REEP6,6.094285626117413,2.414673425006965,3.6796122011104484,10.926908356742025,5.762207984536581e-14,3.4229116041476327e-12
CGNL1,12.504318352205521,9.610145729186335,2.8941726230191858,11.502528506269751,5.881082750624131e-14,3.48143819023106e-12
CBR1,8.06308624236179,6.304377401839027,1.7587088405227629,11.010258154914858,5.997035486309495e-14,3.5378373482683736e-12
PTPRB,10.99070029152957,8.720208925117209,2.2704913664123616,14.572052899188026,6.070773517404941e-14,3.5690306988234957e-12
BAG1,9.08429991291659,7.555501403772622,1.528798509143968,11.012283617339383,6.183833064974516e-14,3.6230484957391785e-12
HDHD3,7.111083042090473,5.174553266893794,1.9365297751966795,11.575578883699686,6.229120501686024e-14,3.6371260594827473e-12
SLC9A4,8.221264691754051,1.6890650526187103,6.5321996391353405,13.935967581981686,6.423895131906342e-14,3.7254236581916506e-12
RP11-352D13.6,5.901242711732002,0.6802629220300949,5.220979789701907,11.382696930178584,6.419643145125985e-14,3.7254236581916506e-12
UNC5CL,8.003098778862796,4.791891989505815,3.2112067893569813,11.583467131512103,6.463117160538613e-14,3.735507039949142e-12
OGDH,10.4586284440407,9.262926982723055,1.195701461317645,11.376931897158165,6.731811615685418e-14,3.8777048188938096e-12
SLC17A1,9.312117281826252,2.8378220798617084,6.4742952019645434,11.249386350662023,6.759778286055124e-14,3.8807478831486935e-12
SLC36A2,9.225334981745698,1.719693270180291,7.505641711565407,11.058386600104738,6.910774255498499e-14,3.954164747928707e-12
ZRANB3,6.596711617634545,7.966256657338032,-1.3695450397034863,-11.630233218261871,6.985809617479547e-14,3.97053923374884e-12
FSCN1,7.7255913243747205,9.714548844312315,-1.9889575199375944,-11.501254073981801,6.972715684941433e-14,3.97053923374884e-12
NOSTRIN,8.423802514909147,5.738870564200761,2.6849319507083855,13.702770657727564,7.46655743402266e-14,4.229730615273499e-12
AFMID,9.272939315484127,7.1588562145292265,2.1140831009549004,10.835414932314913,7.977545414227876e-14,4.5042853777759246e-12
SLC5A12,10.489994794877363,3.8774393484287386,6.612555446448624,11.168639027093674,8.237234792523156e-14,4.635612264160729e-12
GPX3,12.99766836187232,8.171795185529088,4.825873176343231,10.779725751093611,8.419966753603241e-14,4.722911187562106e-12
MEX3A,4.763625612500094,8.449550586483598,-3.6859249739835036,-12.598787698949044,8.677824597262005e-14,4.846611880906281e-12
LMNB1,6.256432889179224,8.766584835252315,-2.5101519460730914,-11.895449779670653,8.6971583319980606e-14,4.846611880906281e-12
TEK,9.554901365851265,6.561558729838407,2.9933426360128577,13.82580689898026,8.797415994135647e-14,4.886564702197164e-12
LNX1,8.915927021740801,4.233769545684124,4.682157476056677,11.34426928822133,8.95583424973415e-14,4.95845994642239e-12
FANCI,6.001079183771922,8.455573504726873,-2.454494320954951,-11.448831531155058,9.755628454143335e-14,5.3838481159188446e-12
TRANK1,8.536575434583256,10.261901929024134,-1.7253264944408784,-10.833807640346935,9.789194847743992e-14,5.385001461582128e-12
TUBA1A,8.28582870080589,10.807818350222798,-2.5219896494169074,-10.72079843972475,1.0135209706706312e-13,5.557473322510628e-12
PLCG2,10.420682045046961,7.905544750696913,2.5151372943500476,10.961021896274898,1.0251483391330357e-13,5.603270858111174e-12
HIST1H2BH,4.395346003389621,7.343884997487606,-2.9485389940979854,-10.733261590089443,1.0905386693220535e-13,5.941699221261685e-12
COQ9,8.884684142500872,7.342603954182032,1.54208018831884,11.246787252851872,1.1979240290432548e-13,6.50605850440381e-12
SLC22A8,9.194884982209132,1.3605487920110921,7.83433619019804,12.115036145371896,1.2039784020367556e-13,6.518247627229372e-12
GCM1,4.464777234984025,0.7440726066490307,3.7207046283349943,10.661282414910467,1.2407601351998186e-13,6.6751334569177664e-12
TOP2A,5.53239060191439,9.947158350426294,-4.414767748511904,-10.654841768628266,1.2374005583426323e-13,6.6751334569177664e-12
NCAPG,3.946140931552604,8.0397142438061735,-4.09357331225357,-10.64943809688488,1.2517137625810326e-13,6.691974703198846e-12
GPT,7.4299037495813325,2.9904158909864575,4.439487858594875,10.76720306418498,1.2480996481386028e-13,6.691974703198846e-12
TREH,4.8503848142162465,0.2538619318509616,4.596522882365285,13.727716066057521,1.2750153326290253e-13,6.779805267204946e-12
ESRRB,7.799487944171239,3.5387870264357337,4.260700917735505,12.2438528204855,1.2760680944821094e-13,6.779805267204946e-12
PCYT2,7.8001083776490034,5.59353890389438,2.206569473754623,10.807422992402163,1.3351194000642255e-13,7.071585974086306e-12
CDC25C,1.38274059810361,5.152998411819083,-3.7702578137154728,-10.905321467093676,1.3533055157560825e-13,7.145787272702178e-12
CENPK,4.57237547792354,7.442424874246892,-2.8700493963233518,-10.748164915884734,1.3966269958537155e-13,7.351844506173959e-12
FBN2,6.3247193640947295,10.562662150334944,-4.237942786240215,-11.937350125265347,1.4281468010403946e-13,7.47178454807311e-12
RP11-728F11.4,6.789645299229891,2.698548866102684,4.091096433127207,11.334016545007021,1.4241780501361872e-13,7.47178454807311e-12
CDIP1,8.148777578676233,6.689766723012496,1.4590108556637373,10.770308407884087,1.5427393261362103e-13,8.046702558395819e-12
DYRK2,8.13746579646051,9.970182316909348,-1.8327165204488374,-10.648094218735483,1.5775165854505237e-13,8.20093227292756e-12
FTLP14,4.445255492573823,1.1159430356992384,3.3293124568745847,10.565823323993731,1.5818959843734478e-13,8.20093227292756e-12
GAL3ST4,3.161922091639615,6.645861384255457,-3.4839392926158417,-10.683280148415593,1.6050958115714754e-13,8.296066206756736e-12
ACY3,6.544143385322105,1.212069556028777,5.332073829293328,11.225069009851078,1.6152596199668136e-13,8.323452282648267e-12
NUF2,3.1504034174249775,6.875936753817797,-3.7255333363928194,-10.556697902794852,1.6260235600840382e-13,8.35375707685217e-12
CDH9,6.084190893228711,0.9870111598939146,5.097179733334796,10.561221356366412,1.6860916843853987e-13,8.610643742228478e-12
POMK,7.033434203761791,8.546879775951153,-1.5134455721893616,-11.673415389538945,1.6852553618906528e-13,8.610643742228478e-12
TOLLIP,8.904460603833122,7.594421065668769,1.3100395381643537,10.701600415443007,1.7317393929368354e-13,8.788836578749346e-12
GLYATL1,9.164254735174504,2.941841910723158,6.222412824451347,10.605614455538344,1.7363962845553418e-13,8.788836578749346e-12
SEPHS2,9.219440804249132,7.61640741173613,1.6030333925130016,10.596276475094824,1.7287573382120412e-13,8.788836578749346e-12
CDHR2,7.3735223893358235,2.5548308481653943,4.818691541170429,10.641181800308091,1.7872595498159795e-13,9.019597751696688e-12
HIST1H3B,5.457828648454263,9.67170293203395,-4.213874283579687,-10.526867551355295,1.798685383208348e-13,9.05056162821424e-12
DISC1,6.0831342341303305,7.843170705478537,-1.7600364713482062,-10.574949665988663,1.8533010152119283e-13,9.27084028311277e-12
USH1C,7.952309798033777,3.529764551148546,4.422545246885232,10.955694323419209,1.8528738495659205e-13,9.27084028311277e-12
ECI1,8.105335545537567,6.5571870261797605,1.5481485193578068,11.506527773941885,1.8663488460697807e-13,9.308890979172538e-12
UGT1A2P,4.792465213118334,0.7883455517157151,4.004119661402618,10.620684110426732,1.8796635048898016e-13,9.348047453969397e-12
HDAC9,7.3258082001323075,9.542055755799147,-2.2162475556668397,-11.634931619621998,2.0320246121359075e-13,1.0076486105629306e-11
GABARAPL1,10.122813168686411,8.562415618824872,1.5603975498615394,11.284719700692348,2.0520206421413028e-13,1.0146233857154165e-11
DDC,9.207011442900082,2.6760078575401316,6.531003585359951,10.476804938865023,2.0621238777312084e-13,1.0166805562024644e-11
DPYS,8.936228479903992,3.219583612162571,5.7166448677414206,10.76465805754487,2.0701147134048452e-13,1.0176874286474165e-11
NPY1R,9.342538671450006,5.246525114298957,4.096013557151049,11.486067090647834,2.2557746499162495e-13,1.1057820260964814e-11
RP11-61A14.3,6.83653438858184,4.924470830305104,1.9120635582767358,10.566919091149087,2.2727173912744566e-13,1.1109042608549544e-11
RP11-586K2.1,1.0106115853997746,4.623645895106628,-3.613034309706853,-10.461725731825009,2.294006660066322e-13,1.1181158387582518e-11
IHH,4.15091903069109,0.7818032884016529,3.369115742289437,10.478661480234463,2.3840821195615694e-13,1.1587180937914583e-11
TUBB,6.98950247912247,8.871016109728508,-1.8815136306060385,-10.424929263470533,2.446246966688549e-13,1.179779457820821e-11
OGDHL,10.78759414854754,5.4245559479968595,5.363038200550681,12.030417361222744,2.4456011813422183e-13,1.179779457820821e-11
SLC25A30,9.345407861338522,7.3797635027981725,1.9656443585403496,11.626099255037266,2.4550005084417365e-13,1.179779457820821e-11
ABCC6P1,6.524185730712243,2.0878680217884673,4.4363177089237755,10.436000743514061,2.448531659482029e-13,1.179779457820821e-11
ETNK2,7.871793564715871,5.502413344365232,2.3693802203506387,10.476764185096798,2.5139570165820497e-13,1.2047276369659861e-11
